1737,Belturbet,County Cavan,Ireland
1738,Shercock,County Cavan,Ireland
1739,Cootehill,County Cavan,Ireland
1740,Ballyconnell,County Cavan,Ireland
1741,Carlingford,County Louth,Ireland
1742,Greenore,County Louth,Ireland
1743,Dundalk,County Louth,Ireland
1744,Dunleer,County Louth,Ireland
1745,Ardee,County Louth,Ireland
1746,Drogheda,County Louth,Ireland
1747,Trim,County Meath,Ireland
1748,Navan,County Meath,Ireland
1749,Kells,County Meath,Ireland
1750,Oldcastle,County Meath,Ireland
1751,Athboy,County Meath,Ireland
1752,Dunshaughlin,County Meath,Ireland
1753,Ratoath,County Meath,Ireland
1754,Ashbourne,County Meath,Ireland
1755,Dunboyne,County Meath,Ireland
1756,Enfield,County Meath,Ireland
1757,Bettystown,County Meath,Ireland
1758,Mullingar,County Westmeath,Ireland
1759,Kilbeggan,County Westmeath,Ireland
1760,Moate,County Westmeath,Ireland
1761,Athlone,County Westmeath,Ireland
1762,Kinnegad,County Westmeath,Ireland
1763,Castlepollard,County Westmeath,Ireland
1764,Delvin,County Westmeath,Ireland
1765,Edenderry,King's County,Ireland
1766,Tullamore,King's County,Ireland
1767,Killcormac,King's County,Ireland
1768,Ferbane,King's County,Ireland
1769,Cloghan,King's County,Ireland
1770,Clara,King's County,Ireland
1771,Birr,King's County,Ireland
1772,Banagher,King's County,Ireland
1773,Portarlington,Queen's County,Ireland
1774,Mountmerrick,Queen's County,Ireland
1775,Mountrath,Queen's County,Ireland
1776,Port Laoise,Queen's County,Ireland
1777,Stradbally,Queen's County,Ireland
1778,Abbeyleix,Queen's County,Ireland
1779,Rathdowney,Queen's County,Ireland
1780,Kilcock,County Kildare,Ireland
1781,Maynooth,County Kildare,Ireland
1782,Celbridge,County Kildare,Ireland
1783,Clane,County Kildare,Ireland
1784,Prosperous,County Kildare,Ireland
1785,Sallins,County Kildare,Ireland
1786,Naas,County Kildare,Ireland
1787,Newbridge,County Kildare,Ireland
1788,Kildare,County Kildare,Ireland
1789,Monasterevin,County Kildare,Ireland
1790,Kilcullen,County Kildare,Ireland
1791,Castledermot,County Kildare,Ireland
1792,Athy,County Kildare,Ireland
1793,Leixlip,County Kildare,Ireland
1794,Balbriggan,County Dublin,Ireland
1795,Swords,County Dublin,Ireland
1796,Lusk,County Dublin,Ireland
1797,Rush,County Dublin,Ireland
1798,Donabate,County Dublin,Ireland
1799,Malahide,County Dublin,Ireland
1800,Howth,County Dublin,Ireland
1801,Dublin,County Dublin,Ireland
1802,Blanchardtown,County Dublin,Ireland
1803,Lucan,County Dublin,Ireland
1804,Clondalkin,County Dublin,Ireland
1805,Tallaght,County Dublin,Ireland
1806,Dundrum,County Dublin,Ireland
1807,Dunleary,County Dublin,Ireland
1808,Ballymore Eustace,County Dublin,Ireland
1809,Bray,County Wicklow,Ireland
1810,Greystones,County Wicklow,Ireland
1811,Blessington,County Wicklow,Ireland
1812,Baltinglass,County Wicklow,Ireland
1813,Rathdrum,County Wicklow,Ireland
1814,Wicklow,County Wicklow,Ireland
1815,Aughrim,County Wicklow,Ireland
1816,Arklow,County Wicklow,Ireland
1817,Tinahely,County Wicklow,Ireland
1818,Carlow,County Carlow,Ireland
1819,Tullow,County Carlow,Ireland
1820,Bagenalstown,County Carlow,Ireland
1821,Gorey,County Wexford,Ireland
1822,Bunclody,County Wexford,Ireland
1823,Enniscorthy,County Wexford,Ireland
1824,Riverchapel,County Wexford,Ireland
1825,Wexford,County Wexford,Ireland
1826,New Ross,County Wexford,Ireland
1827,Rosslare,County Wexford,Ireland
1828,Castlecomer,County Kilkenny,Ireland
1829,Kilkenny,County Kilkenny,Ireland
1830,Urlingford,County Kilkenny,Ireland
1831,Durrow,County Kilkenny,Ireland
1832,Callan,County Kilkenny,Ireland
1833,Thomastown,County Kilkenny,Ireland
1834,Mullinavat,County Kilkenny,Ireland
1835,Mooncoin,County Kilkenny,Ireland
1836,Waterford,County Waterford,Ireland
1837,Tramore,County Waterford,Ireland
1838,Portlaw,County Waterford,Ireland
1839,Kilmacthomas,County Waterford,Ireland
1840,Dungarvan,County Waterford,Ireland
1841,Cappoquin,County Waterford,Ireland
1842,Lismore,County Waterford,Ireland
1843,Tallow,County Waterford,Ireland
1844,Clonmel,County Tipperary,Ireland
1845,Tipperary,County Tipperary,Ireland
1846,Cashel,County Tipperary,Ireland
1847,Thurles,County Tipperary,Ireland
1848,Killenaule,County Tipperary,Ireland
1849,Fethard,County Tipperary,Ireland
1850,Templemore,County Tipperary,Ireland
1851,Nenagh,County Tipperary,Ireland
1852,Cloughjordan,County Tipperary,Ireland
1853,Roscrea,County Tipperary,Ireland
1854,Borrisokane,County Tipperary,Ireland
1855,Ballina,County Tipperary,Ireland
1856,Cork,County Cork,Ireland
1857,Carrigaline,County Cork,Ireland
1858,Ballincollig,County Cork,Ireland
1859,Blarney,County Cork,Ireland
1860,Glanmire,County Cork,Ireland
1861,Carrigtwohill,County Cork,Ireland
1862,Midleton,County Cork,Ireland
1863,Cloyne,County Cork,Ireland
1864,Watergrasshill,County Cork,Ireland
1865,Kinsale,County Cork,Ireland
1866,Cobh,County Cork,Ireland
1867,Kanturk,County Cork,Ireland
1868,Newmarket,County Cork,Ireland
1869,Ballydesmond,County Cork,Ireland
1870,Banteer,County Cork,Ireland
1871,Mallow,County Cork,Ireland
1872,Buttevant,County Cork,Ireland
1873,Charleville,County Cork,Ireland
1874,Mitchelstown,County Cork,Ireland
1875,Fermoy,County Cork,Ireland
1876,Milstreet,County Cork,Ireland
1877,Macroom,County Cork,Ireland
1878,Bandon,County Cork,Ireland
1879,Dunmanway,County Cork,Ireland
1880,Clonakilty,County Cork,Ireland
1881,Skibbereen,County Cork,Ireland
1882,Bantry,County Cork,Ireland
1883,Castletownbere,County Cork,Ireland
1884,Waterville,County Kerry,Ireland
1885,Cahersiveen,County Kerry,Ireland
1886,Kenmare,County Kerry,Ireland
1887,Killarney,County Kerry,Ireland
1888,Killorglin,County Kerry,Ireland
1889,Dingle,County Kerry,Ireland
1890,Tralee,County Kerry,Ireland
1891,Milltown,County Kerry,Ireland
1892,Castlemaine,County Kerry,Ireland
1893,Castleisland,County Kerry,Ireland
1894,Listowel,County Kerry,Ireland
1895,Abbeyfeale,County Limerick,Ireland
1896,Newcastle West,County Limerick,Ireland
1897,Foynes,County Limerick,Ireland
1898,Askeaton,County Limerick,Ireland
1899,Rathkeale,County Limerick,Ireland
1900,Croom,County Limerick,Ireland
1901,Kilmallock,County Limerick,Ireland
1902,Limerick,County Limerick,Ireland
1903,Annacotty,County Limerick,Ireland
1904,Dooradoyle,County Limerick,Ireland
1905,Adare,County Limerick,Ireland
1906,Kilkee,County Clare,Ireland
1907,Kilrush,County Clare,Ireland
1908,Enniscorthy,County Clare,Ireland
1909,Newmarket on Fergus,County Clare,Ireland
1910,Shannon,County Clare,Ireland
1911,Ennistymon,County Clare,Ireland
1912,Lisdoonvarna,County Clare,Ireland
1913,Gort,County Galway,Ireland
1914,Loughrea,County Galway,Ireland
1915,Ballinasloe,County Galway,Ireland
1916,Athenry,County Galway,Ireland
1917,Oranmore,County Galway,Ireland
1918,Galway,County Galway,Ireland
1919,Tuam,County Galway,Ireland
1920,Headford,County Galway,Ireland
1921,Mountbellew,County Galway,Ireland
1922,Oughterard,County Galway,Ireland
1923,Clifden,County Galway,Ireland
1924,Louisburgh,County Mayo,Ireland
1925,Westport,County Mayo,Ireland
1926,Castlebar,County Mayo,Ireland
1927,Kiltimagh,County Mayo,Ireland
1928,Knock,County Mayo,Ireland
1929,Claremorris,County Mayo,Ireland
1930,Ballyhaunis,County Mayo,Ireland
1931,Ballinrobe,County Mayo,Ireland
1932,Ballaghaderreen,County Mayo,Ireland
1933,Swinford,County Mayo,Ireland
1934,Foxford,County Mayo,Ireland
1935,Newport,County Mayo,Ireland
1936,Ballina,County Mayo,Ireland
1937,Crossmolina,County Mayo,Ireland
1938,Belmullet,County Mayo,Ireland
1939,Collooney,County Sligo,Ireland
1940,Sligo,County Sligo,Ireland
1941,Enniscrone,County Sligo,Ireland
1942,Tobercurry,County Sligo,Ireland
1943,Ballymote,County Sligo,Ireland
1944,Manorhamilton,County Leitrim,Ireland
1945,Carrick on Shannon,County Leitrim,Ireland
1946,Mohill,County Leitrim,Ireland
1947,Drumshanbo,County Leitrim,Ireland
1948,Ballinamore,County Leitrim,Ireland
1949,Leitrim,County Leitrim,Ireland
1950,Longford,County Longford,Ireland
1951,Edgeworthstown,County Longford,Ireland
1952,Granard,County Longford,Ireland
1953,Newtonforbes,County Longford,Ireland
1954,Ballymahon,County Longford,Ireland
1955,Lanesborough,County Longford,Ireland
1956,Roscommon,County Roscommon,Ireland
1957,Castlerea,County Roscommon,Ireland
1958,Strokestown,County Roscommon,Ireland
1959,Elphin,County Roscommon,Ireland
1960,Boyle,County Roscommon,Ireland
1961,Castletown,Isle of Man,Mann
1962,Douglas,Isle of Man,Mann
1963,Ramsey,Isle of Man,Mann
1964,Port Erin,Isle of Man,Mann
1965,Ballasalla,Isle of Man,Mann
1966,Peel,Isle of Man,Mann
1967,Port St Mary,Isle of Man,Mann
1968,St Brelade,Jersey,Channel Islands
1969,St Helier,Jersey,Channel Islands
1970,St Saviour,Jersey,Channel Islands
1971,St Peter Port,Guernsey,Channel Islands
1972,St Anne,Guernsey,Channel Islands
1973,The Bridge,Guernsey,Channel Islands
1974,Sark,Guernsey,Channel Islands
