1672,Hollywood,County Down,Ireland,54.634,-5.846
1673,Bangor,County Down,Ireland,54.654,-5.673
1674,Donaghadee,County Down,Ireland,54.643,-5.538
1675,Newtownards,County Down,Ireland,54.473,-5.675
1676,Comber,County Down,Ireland,54.55,-5.746
1677,Carryduff,County Down,Ireland,54.515,-5.89
1678,Saintfield,County Down,Ireland,54.46,-5.836
1679,Ballynahinch,County Down,Ireland,54.403,-5.897
1680,Dromere,County Down,Ireland,54.414,-6.149
1681,Downpatrick,County Down,Ireland,54.329,-5.716
1682,Banbridge,County Down,Ireland,54.349,-6.27
1683,Newcastle,County Down,Ireland,54.216,-5.892
1684,Kilkeel,County Down,Ireland,54.063,-6.007
1685,Waringstown,County Down,Ireland,54.435,-6.3
1686,Armagh,County Armagh,Ireland,54.35,-6.653
1687,Portadown,County Armagh,Ireland,54.42,-6.455
1688,Craigavon,County Armagh,Ireland,54.443,-6.418
1689,Lurgan,County Armagh,Ireland,54.464,-6.335
1690,Newry,County Armagh,Ireland,54.175,-6.34
1691,Magherafelt,County Londonderry,Ireland,54.755,-6.608
1692,Maghera,County Londonderry,Ireland,54.845,-6.673
1693,Coleraine,County Londonderry,Ireland,55.133,-6.665
1694,Limavady,County Londonderry,Ireland,55.045,-6.934
1695,Londonderry,County Londonderry,Ireland,54.997,-7.309
1696,Dungiven,County Londonderry,Ireland,55.02,-7.335
1697,Portstewart,County Londonderry,Ireland,55.187,-6.717
1698,Moneymore,County Londonderry,Ireland,54.692,-6.67
1699,Ballyronan,County Londonderry,Ireland,54.708,-6.532
1700,Coalisland,County Tyrone,Ireland,54.54,-6.702
1701,Cookstown,County Tyrone,Ireland,54.642,-6.744
1702,Dungannon,County Tyrone,Ireland,54.508,-6.767
1703,Omagh,County Tyrone,Ireland,54.598,-7.31
1704,Strabane,County Tyrone,Ireland,54.827,-7.463
1705,Enniskillen,County Fermanagh,Ireland,54.344,-7.632
1706,Irvinestown,County Fermanagh,Ireland,54.471,-7.634
1707,Lisnaskea,County Fermanagh,Ireland,54.253,-7.443
1708,Bundoran,County Donegal,Ireland,54.479,-8.278
1709,Ballyshannon,County Donegal,Ireland,54.503,-8.192
1710,Donegal,County Donegal,Ireland,54.655,-8.104
1711,Killybegs,County Donegal,Ireland,54.635,-8.455
1712,Ardara,County Donegal,Ireland,54.767,-8.409
1713,Ballybofey,County Donegal,Ireland,54.797,-7.788
1714,Stranorlar,County Donegal,Ireland,54.802,-7.771
1715,Castlefin,County Donegal,Ireland,54.803,-7.59
1716,Lifford,County Donegal,Ireland,54.833,-7.486
1717,Letterkenny,County Donegal,Ireland,54.956,-7.734
1718,Dungloe,County Donegal,Ireland,54.95,-8.357
1719,Falcarragh,County Donegal,Ireland,55.136,-8.104
1720,Dunfanaghy,County Donegal,Ireland,55.183,-7.969
1721,Milford,County Donegal,Ireland,55.088,-7.699
1722,Ramelton,County Donegal,Ireland,55.036,-7.648
1723,Buncrana,County Donegal,Ireland,55.137,-7.456
1724,Raphoe,County Donegal,Ireland,54.874,-7.599
1725,Carndonagh,County Donegal,Ireland,55.251,-7.267
1726,Moville,County Donegal,Ireland,55.189,-7.04
1727,Monaghan,County Monaghan,Ireland,54.249,-6.968
1728,Clones,County Monaghan,Ireland,54.18,-7.231
1729,Ballybay,County Monaghan,Ireland,54.129,-6.903
1730,Castleblayney,County Monaghan,Ireland,54.121,-6.74
1731,Carrickmacross,County Monaghan,Ireland,53.978,-6.719
1732,Kingscourt,County Cavan,Ireland,53.907,-6.805
1733,Bailieborough,County Cavan,Ireland,53.916,-6.969
1734,Ballyjamesduff,County Cavan,Ireland,53.864,-7.206
1735,Virginia,County Cavan,Ireland,53.834,-7.081
1736,Cavan,County Cavan,Ireland,53.977,-7.3
1737,Belturbet,County Cavan,Ireland,54.102,-7.45
1738,Shercock,County Cavan,Ireland,53.995,-6.898
1739,Cootehill,County Cavan,Ireland,54.073,-7.082
1740,Ballyconnell,County Cavan,Ireland,54.116,-7.584
1741,Carlingford,County Louth,Ireland,54.047,-6.19
1742,Greenore,County Louth,Ireland,54.032,-6.131
1743,Dundalk,County Louth,Ireland,53.998,-6.406
1744,Dunleer,County Louth,Ireland,53.831,-6.394
1745,Ardee,County Louth,Ireland,53.858,-6.54
1746,Drogheda,County Louth,Ireland,53.718,-6.356
1747,Trim,County Meath,Ireland,53.552,-6.787
1748,Navan,County Meath,Ireland,53.647,-6.697
1749,Kells,County Meath,Ireland,53.727,-6.877
1750,Oldcastle,County Meath,Ireland,53.77,-7.162
1751,Athboy,County Meath,Ireland,53.624,-6.916
1752,Dunshaughlin,County Meath,Ireland,53.514,-6.54
1753,Ratoath,County Meath,Ireland,53.506,-6.466
1754,Ashbourne,County Meath,Ireland,53.511,-6.397
1755,Dunboyne,County Meath,Ireland,53.419,-6.476
1756,Enfield,County Meath,Ireland,53.414,-6.83
1757,Bettystown,County Meath,Ireland,53.698,-6.246
1758,Mullingar,County Westmeath,Ireland,53.526,-7.338
1759,Kilbeggan,County Westmeath,Ireland,53.368,-7.499
1760,Moate,County Westmeath,Ireland,53.395,-7.719
1761,Athlone,County Westmeath,Ireland,53.424,-7.941
1762,Kinnegad,County Westmeath,Ireland,53.457,-7.105
1763,Castlepollard,County Westmeath,Ireland,53.68,-7.296
1764,Delvin,County Westmeath,Ireland,53.613,-7.092
1765,Edenderry,King's County,Ireland,53.343,-7.051
1766,Tullamore,King's County,Ireland,53.276,-7.493
1767,Killcormac,King's County,Ireland,53.176,-7.727
1768,Ferbane,King's County,Ireland,53.272,-7.828
1769,Cloghan,King's County,Ireland,53.225,-7.883
1770,Clara,King's County,Ireland,53.343,-7.613
1771,Birr,King's County,Ireland,53.098,-7.91
1772,Banagher,King's County,Ireland,53.19,-7.986
1773,Portarlington,Queen's County,Ireland,53.161,-7.188
1774,Mountmerrick,Queen's County,Ireland,53.118,-7.327
1775,Mountrath,Queen's County,Ireland,53.003,-7.475
1776,Port Laoise,Queen's County,Ireland,53.033,-7.299
1777,Stradbally,Queen's County,Ireland,53.016,-7.149
1778,Abbeyleix,Queen's County,Ireland,52.915,-7.348
1779,Rathdowney,Queen's County,Ireland,52.856,-7.587
1780,Kilcock,County Kildare,Ireland,53.399,-6.668
1781,Maynooth,County Kildare,Ireland,53.381,-6.592
1782,Celbridge,County Kildare,Ireland,53.34,-6.538
1783,Clane,County Kildare,Ireland,53.294,-6.687
1784,Prosperous,County Kildare,Ireland,53.288,-6.755
1785,Sallins,County Kildare,Ireland,53.251,-6.665
1786,Naas,County Kildare,Ireland,53.221,-6.659
1787,Newbridge,County Kildare,Ireland,53.175,-6.805
1788,Kildare,County Kildare,Ireland,53.159,-6.91
1789,Monasterevin,County Kildare,Ireland,53.14,-7.06
1790,Kilcullen,County Kildare,Ireland,53.13,-6.745
1791,Castledermot,County Kildare,Ireland,52.912,-6.838
1792,Athy,County Kildare,Ireland,52.992,-6.986
1793,Leixlip,County Kildare,Ireland,53.364,-6.49
1794,Balbriggan,County Dublin,Ireland,53.608,-6.182
1795,Swords,County Dublin,Ireland,53.456,-6.22
1796,Lusk,County Dublin,Ireland,53.526,-6.166
1797,Rush,County Dublin,Ireland,53.526,-6.091
1798,Donabate,County Dublin,Ireland,53.485,-6.15
1799,Malahide,County Dublin,Ireland,53.451,-6.15
1800,Howth,County Dublin,Ireland,53.379,-6.057
1801,Dublin,County Dublin,Ireland,53.35,-6.26
1802,Blanchardtown,County Dublin,Ireland,53.384,-6.376
1803,Lucan,County Dublin,Ireland,53.357,-6.45
1804,Clondalkin,County Dublin,Ireland,53.32,-6.395
1805,Tallaght,County Dublin,Ireland,53.285,-6.366
1806,Dundrum,County Dublin,Ireland,53.293,-6.246
1807,Dunleary,County Dublin,Ireland,53.294,-6.134
1808,Ballymore Eustace,County Dublin,Ireland,53.133,-6.615
1809,Bray,County Wicklow,Ireland,53.201,-6.111
1810,Greystones,County Wicklow,Ireland,53.149,-6.079
1811,Blessington,County Wicklow,Ireland,53.17,-6.534
1812,Baltinglass,County Wicklow,Ireland,52.941,-6.711
1813,Rathdrum,County Wicklow,Ireland,52.932,-6.231
1814,Wicklow,County Wicklow,Ireland,52.981,-6.045
1815,Aughrim,County Wicklow,Ireland,52.856,-6.326
1816,Arklow,County Wicklow,Ireland,52.798,-6.16
1817,Tinahely,County Wicklow,Ireland,52.8,-6.463
1818,Carlow,County Carlow,Ireland,52.837,-6.934
1819,Tullow,County Carlow,Ireland,52.803,-6.737
1820,Bagenalstown,County Carlow,Ireland,52.703,-6.956
1821,Gorey,County Wexford,Ireland,52.676,-6.294
1822,Bunclody,County Wexford,Ireland,52.655,-6.652
1823,Enniscorthy,County Wexford,Ireland,52.507,-6.582
1824,Riverchapel,County Wexford,Ireland,52.638,-6.234
1825,Wexford,County Wexford,Ireland,52.337,-6.463
1826,New Ross,County Wexford,Ireland,52.396,-6.947
1827,Rosslare,County Wexford,Ireland,52.272,-6.389
1828,Castlecomer,County Kilkenny,Ireland,52.805,-7.21
1829,Kilkenny,County Kilkenny,Ireland,52.654,-7.245
1830,Urlingford,County Kilkenny,Ireland,52.72,-7.584
1831,Durrow,County Kilkenny,Ireland,52.845,-7.397
1832,Callan,County Kilkenny,Ireland,52.545,-7.392
1833,Thomastown,County Kilkenny,Ireland,52.527,-7.139
1834,Mullinavat,County Kilkenny,Ireland,52.369,-7.171
1835,Mooncoin,County Kilkenny,Ireland,52.295,-7.257
1836,Waterford,County Waterford,Ireland,52.259,-7.11
1837,Tramore,County Waterford,Ireland,52.161,-7.149
1838,Portlaw,County Waterford,Ireland,52.288,-7.314
1839,Kilmacthomas,County Waterford,Ireland,52.205,-7.427
1840,Dungarvan,County Waterford,Ireland,52.094,-7.62
1841,Cappoquin,County Waterford,Ireland,52.146,-7.843
1842,Lismore,County Waterford,Ireland,52.136,-7.938
1843,Tallow,County Waterford,Ireland,52.092,-8.007
1844,Clonmel,County Tipperary,Ireland,52.356,-7.69
1845,Tipperary,County Tipperary,Ireland,52.474,-8.162
1846,Cashel,County Tipperary,Ireland,52.516,-7.892
1847,Thurles,County Tipperary,Ireland,52.68,-7.804
1848,Killenaule,County Tipperary,Ireland,52.538,-7.77
1849,Fethard,County Tipperary,Ireland,52.466,-7.693
1850,Templemore,County Tipperary,Ireland,52.795,-7.84
1851,Nenagh,County Tipperary,Ireland,52.864,-8.198
1852,Cloughjordan,County Tipperary,Ireland,52.943,-8.038
1853,Roscrea,County Tipperary,Ireland,52.955,-7.798
1854,Borrisokane,County Tipperary,Ireland,52.996,-8.127
1855,Ballina,County Tipperary,Ireland,52.807,-8.431
1856,Cork,County Cork,Ireland,51.899,-8.476
1857,Carrigaline,County Cork,Ireland,51.818,-8.391
1858,Ballincollig,County Cork,Ireland,51.888,-8.595
1859,Blarney,County Cork,Ireland,51.934,-8.561
1860,Glanmire,County Cork,Ireland,51.918,-8.398
1861,Carrigtwohill,County Cork,Ireland,51.909,-8.259
1862,Midleton,County Cork,Ireland,51.914,-8.173
1863,Cloyne,County Cork,Ireland,51.863,-8.121
1864,Watergrasshill,County Cork,Ireland,52.011,-8.344
1865,Kinsale,County Cork,Ireland,51.706,-8.522
1866,Cobh,County Cork,Ireland,51.85,-8.294
1867,Kanturk,County Cork,Ireland,52.177,-8.905
1868,Newmarket,County Cork,Ireland,52.214,-9.003
1869,Ballydesmond,County Cork,Ireland,52.18,-9.234
1870,Banteer,County Cork,Ireland,52.129,-8.894
1871,Mallow,County Cork,Ireland,52.139,-8.654
1872,Buttevant,County Cork,Ireland,52.232,-8.67
1873,Charleville,County Cork,Ireland,52.355,-8.683
1874,Mitchelstown,County Cork,Ireland,52.266,-8.27
1875,Fermoy,County Cork,Ireland,52.137,-8.281
1876,Milstreet,County Cork,Ireland,52.06,-9.065
1877,Macroom,County Cork,Ireland,51.905,-8.959
1878,Bandon,County Cork,Ireland,51.747,-8.725
1879,Dunmanway,County Cork,Ireland,51.722,-9.112
1880,Clonakilty,County Cork,Ireland,51.62,-8.906
1881,Skibbereen,County Cork,Ireland,51.556,-9.262
1882,Bantry,County Cork,Ireland,51.68,-9.453
1883,Castletownbere,County Cork,Ireland,51.651,-9.91
1884,Waterville,County Kerry,Ireland,51.829,-10.175
1885,Cahersiveen,County Kerry,Ireland,51.948,-10.221
1886,Kenmare,County Kerry,Ireland,51.88,-9.584
1887,Killarney,County Kerry,Ireland,52.06,-9.504
1888,Killorglin,County Kerry,Ireland,52.106,-9.784
1889,Dingle,County Kerry,Ireland,52.141,-10.264
1890,Tralee,County Kerry,Ireland,52.271,-9.7
1891,Milltown,County Kerry,Ireland,52.145,-9.718
1892,Castlemaine,County Kerry,Ireland,52.168,-9.701
1893,Castleisland,County Kerry,Ireland,52.233,-9.46
1894,Listowel,County Kerry,Ireland,52.446,-9.485
1895,Abbeyfeale,County Limerick,Ireland,52.386,-9.297
1896,Newcastle West,County Limerick,Ireland,52.449,-9.055
1897,Foynes,County Limerick,Ireland,52.611,-9.105
1898,Askeaton,County Limerick,Ireland,52.601,-8.972
1899,Rathkeale,County Limerick,Ireland,52.524,-8.937
1900,Croom,County Limerick,Ireland,52.519,-8.718
1901,Kilmallock,County Limerick,Ireland,52.399,-8.571
1902,Limerick,County Limerick,Ireland,52.664,-8.627
1903,Annacotty,County Limerick,Ireland,52.668,-8.538
1904,Dooradoyle,County Limerick,Ireland,52.639,-8.653
1905,Adare,County Limerick,Ireland,52.564,-8.793
1906,Kilkee,County Clare,Ireland,52.683,-9.644
1907,Kilrush,County Clare,Ireland,52.641,-9.486
1908,Enniscorthy,County Clare,Ireland,52.905,-8.981
1909,Newmarket on Fergus,County Clare,Ireland,52.761,-8.899
1910,Shannon,County Clare,Ireland,52.712,-8.873
1911,Ennistymon,County Clare,Ireland,52.94,-9.293
1912,Lisdoonvarna,County Clare,Ireland,53.03,-9.29
1913,Gort,County Galway,Ireland,53.067,-8.819
1914,Loughrea,County Galway,Ireland,53.199,-8.566
1915,Ballinasloe,County Galway,Ireland,53.329,-8.227
1916,Athenry,County Galway,Ireland,53.301,-8.745
1917,Oranmore,County Galway,Ireland,53.265,-8.93
1918,Galway,County Galway,Ireland,53.356,-8.853
1919,Tuam,County Galway,Ireland,53.514,-8.857
1920,Headford,County Galway,Ireland,53.469,-9.106
1921,Mountbellew,County Galway,Ireland,53.472,-8.505
1922,Oughterard,County Galway,Ireland,53.429,-9.319
1923,Clifden,County Galway,Ireland,53.489,-10.02
1924,Louisburgh,County Mayo,Ireland,53.763,-9.809
1925,Westport,County Mayo,Ireland,53.802,-9.514
1926,Castlebar,County Mayo,Ireland,53.855,-9.288
1927,Kiltimagh,County Mayo,Ireland,53.849,-8.999
1928,Knock,County Mayo,Ireland,53.79,-8.921
1929,Claremorris,County Mayo,Ireland,53.724,-9.002
1930,Ballyhaunis,County Mayo,Ireland,53.763,-8.765
1931,Ballinrobe,County Mayo,Ireland,53.624,-9.221
1932,Ballaghaderreen,County Mayo,Ireland,53.902,-8.579
1933,Swinford,County Mayo,Ireland,53.944,-8.95
1934,Foxford,County Mayo,Ireland,53.981,-9.113
1935,Newport,County Mayo,Ireland,53.885,-9.546
1936,Ballina,County Mayo,Ireland,54.115,-9.155
1937,Crossmolina,County Mayo,Ireland,54.1,-9.316
1938,Belmullet,County Mayo,Ireland,54.224,-9.988
1939,Collooney,County Sligo,Ireland,54.18,-8.499
1940,Sligo,County Sligo,Ireland,54.277,-8.476
1941,Enniscrone,County Sligo,Ireland,54.214,-9.091
1942,Tobercurry,County Sligo,Ireland,54.055,-8.73
1943,Ballymote,County Sligo,Ireland,54.09,-8.517
1944,Manorhamilton,County Leitrim,Ireland,54.305,-8.177
1945,Carrick on Shannon,County Leitrim,Ireland,53.945,-8.086
1946,Mohill,County Leitrim,Ireland,53.922,-7.865
1947,Drumshanbo,County Leitrim,Ireland,54.049,-8.036
1948,Ballinamore,County Leitrim,Ireland,54.052,-7.803
1949,Leitrim,County Leitrim,Ireland,53.99,-8.065
1950,Longford,County Longford,Ireland,53.727,-7.793
1951,Edgeworthstown,County Longford,Ireland,53.696,-7.608
1952,Granard,County Longford,Ireland,53.777,-7.501
1953,Newtonforbes,County Longford,Ireland,53.765,-7.836
1954,Ballymahon,County Longford,Ireland,53.564,-7.765
1955,Lanesborough,County Longford,Ireland,53.671,-7.987
1956,Roscommon,County Roscommon,Ireland,53.634,-8.182
1957,Castlerea,County Roscommon,Ireland,53.769,-8.492
1958,Strokestown,County Roscommon,Ireland,53.776,-8.104
1959,Elphin,County Roscommon,Ireland,53.852,-8.198
1960,Boyle,County Roscommon,Ireland,53.972,-8.297
1961,Castletown,Isle of Man,Mann,54.075,-4.655
1962,Douglas,Isle of Man,Mann,54.152,-4.486
1963,Ramsey,Isle of Man,Mann,54.324,-4.392
1964,Port Erin,Isle of Man,Mann,54.085,-4.754
1965,Ballasalla,Isle of Man,Mann,54.099,-4.631
1966,Peel,Isle of Man,Mann,54.223,-4.696
1967,Port St Mary,Isle of Man,Mann,54.076,-4.739
1968,St Brelade,Jersey,Channel Islands,49.188,-2.185
1969,St Helier,Jersey,Channel Islands,49.181,-2.103
1970,St Saviour,Jersey,Channel Islands,49.189,-2.083
1971,St Peter Port,Guernsey,Channel Islands,49.454,-2.55
1972,St Anne,Guernsey,Channel Islands,49.713,-2.207
1973,The Bridge,Guernsey,Channel Islands,49.483,-2.52
1974,Sark,Guernsey,Channel Islands,49.43,-2.367
